 VARIABLES  =  "X"  "temp"  "u"  "rho"  "N2" "H2" "H" "O2" "O" "H2O" "OH" "H2O2" "HO2" "CO" "CO2" "CH4" "CH3" "CH2" "CH2(S)" "C" "CH" "CH3OH" "CH3O" "CH2OH" "CH2O" "HCO" "CHOp" "H3Op" "O2n" "E"
 ZONE  I=811  FORMAT=POINT  SPECFORMAT=MOLE 
1.25 298.0000000041072 36.19132620995891 0.0011300607051692834 0.7148287633487468 1.8814620496168224e-07 4.888510703231274e-29 0.1901140330202426 5.137487936018126e-19 5.06016396791471e-13 6.283738370179962e-22 9.027178586119326e-16 2.7363930685107257e-17 2.3489224540290787e-14 6.877827052348778e-17 0.09505701548427355 1.4186782632461458e-15 7.340222279586438e-35 3.3958609967972247e-36 5.880962743435919e-57 -4.083836281866703e-34 4.253825357652265e-18 1.9841145442497075e-27 2.9180793060200543e-38 7.323052376802797e-18 -3.536101573906139e-33 1.6442373230253325e-25 9.550928976807816e-19 3.4232899887571007e-17 3.2885033905074374e-21
1.375 298.0000000875187 36.19136315243868 0.0011300595516552645 0.7148279775313122 1.2915778022235494e-06 6.583467424243825e-27 0.1901138252844708 6.416427165521896e-19 1.0739202093434423e-11 6.784575121980803e-21 6.679453168693968e-15 5.195519644616736e-17 5.401320673950634e-13 2.0053227630485517e-15 0.09505690559509515 3.098985132277736e-14 1.2958065245121692e-33 6.608758622896978e-35 -2.9100521965810815e-58 -2.778978925236823e-33 1.3157326930423034e-16 1.0067015663788175e-25 3.55162155832201e-36 2.24191424078436e-16 -2.3807809812174103e-32 1.4000154719511867e-25 1.7610622919025724e-17 3.4335441492385163e-17 2.261157953083167e-20
1.5 298.000001865795 36.19161692775514 0.001130051627687101 0.7148225825262133 8.867124581747567e-06 9.570647665292743e-25 0.19011239905940408 2.876637081626879e-18 2.279031387903708e-10 1.375270387085087e-19 5.6761214605709515e-14 6.140185726777387e-16 1.2420914666498693e-11 5.989777329249771e-14 0.09505615104868816 6.60322075463205e-13 5.27965816410258e-31 2.710055727960367e-32 -5.601101411349102e-54 -1.7399093565707004e-32 4.051929017137349e-15 2.4590351893243067e-23 1.5320918806574161e-33 6.777024913966855e-15 8.557148740960706e-33 -6.995242841432342e-26 3.2336335556724235e-16 3.7085370396887524e-17 1.6759684987471937e-19
1.5625 298.00001630615526 36.19230319164287 0.0011300302001029203 0.7148080183986585 2.9317474271751538e-05 2.764025717357973e-23 0.19010854871535238 1.6280686810020648e-17 1.9832473804760913e-09 1.2047267461336399e-18 2.650455029998564e-13 5.519556768309708e-15 1.1635999493083236e-10 7.161353339172496e-13 0.09505411330522784 5.761504184955893e-12 4.034667891786284e-29 2.0709699794626067e-30 -1.2389019542228545e-52 -3.90952929750486e-32 4.980934041403644e-14 2.0105635589480627e-21 1.2532535840910637e-31 8.187762745073493e-14 1.3027496997784447e-29 -5.081864722130558e-25 2.466385761838118e-15 6.205264949439276e-17 9.261654646879352e-19
1.59375 298.0000785449075 36.1934058638252 0.0011299957724817244 0.7147847185731263 6.203285528969451e-05 2.8230362521391794e-22 0.19010238821767286 5.899477322022878e-17 9.51630687677645e-09 5.922623763917179e-18 9.116139926669591e-13 2.815599155249684e-14 5.969984603058682e-10 4.599552044608215e-12 0.09505085020648513 2.7711074719773188e-11 9.543721030156165e-28 4.8962966072084916e-29 -3.144968279776646e-52 -1.7725814279752353e-32 3.282818161925335e-13 5.667564951560492e-20 3.218854381411774e-30 5.312815234292145e-13 3.4852015653388163e-28 -7.775252257316768e-25 1.0512338829182602e-14 1.7931892266384483e-16 5.6609311118138095e-18
1.625 298.0004568977136 36.196153055527844 0.0011299100088093966 0.7147272490620273 0.0001427179008567671 3.784957829485307e-21 0.19008718925381407 2.533655294457941e-16 5.513076564929748e-08 3.720547493385455e-17 3.82345228640255e-12 1.749728416299152e-13 3.7206078733945774e-09 3.653465226291548e-11 0.09504278472344009 1.6095314600764541e-10 3.4805280595789505e-26 1.7859816827847353e-27 -5.874757505033019e-51 -4.4486537390085556e-32 2.6807183389990433e-12 1.766953055022515e-18 1.310712324352005e-28 4.267482105117169e-12 1.414113211849848e-26 -4.832493978364995e-25 5.347163221475866e-14 1.5480620765794439e-16 1.1242762486991418e-17
1.640625 298.0013665069749 36.19910009409864 0.001129818020655857 0.71466690156241 0.00022742372592848403 1.8138245711822838e-20 0.19007121968687832 6.0932060912739e-16 1.6440904337297364e-07 1.4984517810420922e-16 1.0337894823013105e-11 5.503992019813586e-13 1.1723479332898023e-08 1.3900682545306767e-10 0.09503427823449173 4.809177992005731e-10 4.188990244791584e-25 2.1485130541076735e-26 -2.0492682417079407e-50 -3.6395286895498234e-32 1.0426901635423278e-11 1.6698107630189913e-17 1.7312463264888625e-27 1.6382955586391356e-11 1.7067948581672473e-25 -1.7747160330234402e-25 1.448547776121193e-13 1.7674848210184964e-16 2.0472383716432803e-17
1.6484375000000002 298.0026870676384 36.20145924538417 0.0011297443934681307 0.7146201197955654 0.0002930633707719108 4.632222342892567e-20 0.19005882782169367 1.0234943913461647e-15 3.226279604607242e-07 4.6194035318260805e-16 1.9899366173702564e-11 1.1242712453870388e-12 2.39761783500229e-08 3.2902991903950854e-10 0.0950276410482463 9.45090578963873e-10 2.5399860606693564e-24 1.3012766088478052e-25 -2.0813556027833235e-50 -1.280976052513289e-32 2.5116939124757235e-11 6.88454117906299e-17 1.1341663224783985e-26 3.905647189062984e-11 9.726242129681042e-25 -6.563147635770796e-26 2.6489662452064296e-13 1.7065909192620598e-16 2.547265896696257e-17
1.65625 298.005682923266 36.2048289982213 0.0011296392428713602 0.7145561556320389 0.00038276221900254194 1.2955895838811428e-19 0.19004185954551803 1.8035604949780535e-15 6.808025347379409e-07 1.7177657002010435e-15 4.229683264796066e-11 2.4851947825362723e-12 5.3072748002033594e-08 8.622024934556917e-10 0.0950184856526586 1.9976461391526608e-09 1.9970657535777006e-23 1.0224634086713272e-24 -1.4953001423326772e-50 -2.6944895057736347e-33 6.715800432007768e-11 2.9615112125769725e-16 9.920445484677485e-26 1.0319138137257272e-10 7.245069646101744e-24 -1.4065914097794538e-26 5.151607471981561e-13 1.6308760470475467e-16 3.1798457743349766e-17
1.6640625 298.0124777408873 36.209764509861294 0.0011294852692759043 0.7144686671227722 0.0005053354385603472 3.8468221922961325e-19 0.19001859081043465 3.2738008610414797e-15 1.4916111760705552e-06 7.360983827530988e-15 9.516234459888205e-11 5.71269842658163e-12 1.221667529739589e-07 2.358147615732596e-09 0.09500578553380533 4.384356722230064e-09 1.8781527773408461e-22 9.612201960157603e-24 -6.48124638701854e-51 -2.970634858923206e-34 1.8747037204995533e-10 1.2497258374948514e-15 1.0591780946962701e-24 2.845996549627958e-10 6.581605220958142e-23 -1.5287749241303193e-27 1.0369007883052066e-12 1.5385224094699354e-16 3.961292461086181e-17
1.671875 298.02788362367414 36.2172581881834 0.0011292515685569406 0.7143489315991394 0.0006728232641227353 1.2007152606491862e-18 0.18998660161903125 6.0500628593798045e-15 3.3269585561804884e-06 3.4109479873667086e-14 2.2044696904560702e-10 1.336850159337188e-11 2.8623258919835543e-07 6.555150756139912e-09 0.09498801240991298 9.796064219574446e-09 1.9415774770570688e-21 9.946414333488685e-23 -1.6513857330879787e-51 -1.7490960617021973e-35 5.317573594328334e-10 4.8933377064724566e-15 1.264615045153425e-23 7.976905181033931e-10 6.800617798800033e-22 -8.616134338541022e-29 2.1245539717432285e-12 1.4279822341662947e-16 4.896711499948167e-17
1.6757812500000004 298.04290382621474 36.2226714252198 0.0011290828094297474 0.7142724498007932 0.0007795797908015236 2.2647734471810395e-18 0.1899660384666998 8.371727909031757e-15 5.114253582760047e-06 8.610160247278083e-14 3.4768750436614434e-10 2.114149461638998e-11 4.528289192069185e-07 1.1495253475616798e-08 0.09497633556776851 1.5073897676845635e-08 7.543527224298161e-21 3.8622377156122793e-22 -1.4303071972836675e-52 -6.236712777011062e-37 9.442307876540372e-10 9.797597935399755e-15 5.391232518958159e-23 1.4060085299506199e-09 2.6795571502453543e-21 -7.414986817174556e-30 3.1107618024657553e-12 1.365372317297894e-16 5.425855976911086e-17
1.6796875000000002 298.0674302802566 36.229903317993916 0.0011288574319083342 0.7141817470938566 0.0009058885475435414 4.494136175698462e-18 0.18994147396316735 1.1738306084290417e-14 8.030558882295846e-06 2.1306623483760731e-13 5.625589760909976e-10 3.4260339647723405e-11 7.339062846738965e-07 2.0894619200751044e-08 0.09496207642710836 2.3695908888645178e-08 2.933363764598338e-20 1.501879792213301e-21 4.4452532233791965e-51 7.993115859555393e-36 1.7405718430832047e-09 1.950091790331028e-14 2.340268183564349e-22 2.5703615879868563e-09 1.0792370997545563e-20 -1.6375649970196806e-31 4.6317470756874936e-12 1.2975301601054e-16 5.992837189538148e-17
1.6835937500000002 298.10746874431743 36.2398092336241 0.0011285488660876123 0.7140740878961862 0.001055321536027172 9.470496337716263e-18 0.18991201447539022 1.6637008862703446e-14 1.2788624504322748e-05 5.263568326462488e-13 9.254987714912895e-10 5.6423563934783245e-11 1.2080970944569999e-06 3.877684626256859e-08 0.09494449374787314 3.777995188369752e-08 1.1547944380599517e-19 5.913196512787571e-21 1.0326317028730262e-49 7.613107605156588e-35 3.2778657613600637e-09 3.7824332046728327e-14 1.0401131558899297e-21 4.798779857014906e-09 4.4623581385374143e-20 4.137685209805897e-31 6.9773296368711544e-12 1.2243692340162765e-16 6.589095560223022e-17
1.6875 298.1728077891944 36.25373001032637 0.0011281155237320014 0.7139461544382755 0.0012320958096890442 2.147523580390171e-17 0.18987649226161554 2.3805118960496967e-14 2.05504790977891e-05 1.3000332387063063e-12 1.5385928515162862e-09 9.393375418804857e-11 2.007983025589651e-06 7.279281844644888e-08 0.09492254849954453 6.078334481059269e-08 4.582864743126171e-19 2.348799608850668e-20 2.4500373420456743e-48 7.354454711391097e-34 6.245042410938623e-09 7.088779171663665e-14 4.699547936933425e-21 9.063031074598127e-09 1.8805985102331138e-19 6.808302309385279e-31 1.0594153353999855e-11 1.1457547902385356e-16 7.200321642748955e-17
1.689453125 298.2209484573154 36.2629920847852 0.0011278273872772238 0.713873055818953 0.001332611562206217 3.420610472298082e-17 0.18985586734212334 2.8670409563084984e-14 2.6268599087342035e-05 2.1116234768103896e-12 2.0036377879420613e-09 1.225069763347544e-10 2.6139255676099207e-06 1.0130774652469312e-07 0.09490938013640289 7.774724488437322e-08 9.52160753530016e-19 4.8789943625584213e-20 1.3397762229790367e-47 2.4761923687298728e-33 8.76335452782114e-09 9.646205092080862e-14 1.0501660635098052e-20 1.265579429603507e-08 4.052118797423013e-19 8.661727920814296e-31 1.3137568628176104e-11 1.1044976869529294e-16 7.507981345431966e-17
1.69140625 298.28427581324775 36.274422820703194 0.001127471988182695 0.7137929279981625 0.0014423127891562992 5.625191008145411e-17 0.18983292574422625 3.470630393959387e-14 3.3790498985618104e-05 3.424032575359113e-12 2.628956022551114e-09 1.610754653273791e-10 3.4278657203665078e-06 1.4267999024757248e-07 0.0948943391928091 1.0007991517489498e-07 1.9866894035454838e-18 1.0182215211748589e-19 7.397130156788022e-47 8.409724183490476e-33 1.2452193002186619e-08 1.3119896340967597e-13 2.3730875733126114e-20 1.7888850032456818e-08 8.818615539849561e-19 1.1100650954315255e-30 1.6369854493304387e-11 1.0616986408317842e-16 7.811740822523428e-17
1.693359375 298.36756479004737 36.28863574419608 0.00112703039888677 0.7137050234913602 0.0015620308173863037 9.570536655965892e-17 0.18980730826954165 4.222599582075898e-14 4.368399044849625e-05 5.546016202584374e-12 3.4697198135336453e-09 2.1321647512673462e-10 4.5210927096880384e-06 2.0269959985866513e-07 0.09487705308736331 1.2947745662867288e-07 4.161317099569858e-18 2.133417369610666e-19 4.1316971511870735e-46 2.883558788366365e-32 1.7854871507876838e-08 1.7805597360207978e-13 5.410936762108979e-20 2.5510082048176916e-08 1.9358853009865136e-18 1.4332231335346296e-30 2.047721091489834e-11 1.0172897781577413e-16 8.106682914996491e-17
1.6953125 298.47708283313875 36.30643010178866 0.0011264780234017877 0.7136084946630453 0.001692668830440988 1.6837057023136564e-16 0.18977857243689936 5.1644972325894977e-14 5.669477126788925e-05 8.97362070321722e-12 4.600030969653446e-09 2.8385046256521435e-10 5.989247788156844e-06 2.8975760832068146e-07 0.09485705483078208 1.6816964431667693e-07 8.74084948102773e-18 4.483128974320633e-19 2.3352421262177996e-45 9.9796501986106e-32 2.5766208517759934e-08 2.4105703502201063e-13 1.242144189615715e-19 3.6607471001102744e-08 4.279383025882849e-18 1.864059754758589e-30 2.5695917672119853e-11 9.711887442250893e-17 8.386692895658573e-17
1.697265625 298.6210512384899 36.32884778909114 0.0011257829000048594 0.7135023751835091 0.0018352066331253163 3.057389709958214e-16 0.1897461677515917 6.352449598209301e-14 7.380153534650445e-05 1.4502107371174743e-11 6.119366992085428e-09 3.797924004262705e-10 7.960580714358392e-06 4.1600863409706876e-07 0.09483375656314139 2.190862931179621e-07 1.8392355594896272e-17 9.43866369187115e-19 1.3362055064842247e-44 3.4858774535085347e-31 3.734832975851531e-08 3.257366621236149e-13 2.8654288226439054e-19 5.2762938096312134e-08 9.511046597917797e-18 2.4430380596965258e-30 3.232563740914755e-11 9.233012786673206e-17 8.644250151224882e-17
1.6992187499999998 298.81024586269046 36.35724746507187 0.0011249035190887048 0.7133855572024843 0.001990705088267204 5.714314512025206e-16 0.1897094030327122 7.863846659719109e-14 9.628770862596946e-05 2.3403653791062007e-11 8.161185388065732e-09 5.105628780358226e-10 1.0606958482864878e-05 5.990479426123642e-07 0.09480641557643209 2.8607437017680695e-07 3.8732278213975004e-17 1.9891707717081677e-18 7.748796603027594e-44 1.2293679002293682e-30 5.4299222657161334e-08 4.3980912941344237e-13 6.632406446767434e-19 7.627504269467629e-08 2.122486237746811e-17 3.229146651498465e-30 4.074614184965404e-11 8.735277175147213e-17 8.870232779950154e-17
1.7011718750000002 299.05877720089376 36.393400796383645 0.0011237860360085482 0.7132567632535083 0.002160309881479388 1.095409201220039e-15 0.18966740328502998 9.807847752002544e-14 0.00012583450372080196 3.770915236120198e-11 1.0904380688298126e-08 6.896037428562436e-10 1.4158508119997323e-05 8.643259537734965e-07 0.09477409079958864 3.74180535315334e-07 8.156810276225404e-17 4.193226964949297e-18 4.562974239985865e-43 4.3813440900118806e-30 7.909755459631238e-08 5.941898860024436e-13 1.538591188827197e-18 1.1048068388772353e-07 4.750705093461671e-17 4.310691685491121e-30 5.1438268483413896e-11 8.217753127408037e-17 9.053780225793108e-17
1.7031250000000002 299.3850998746187 36.43961702631483 0.001122360742383866 0.7131145117597579 0.002345254115946216 2.145235992177089e-15 0.18961905288436745 1.2342249175443035e-13 0.00016464107599876716 6.065501915585117e-11 1.458849097116201e-08 9.361372707864913e-10 1.8923030948060004e-05 1.2486156750591869e-06 0.09473558727278332 4.900174668477124e-07 1.716752524805583e-16 8.836900014364063e-18 2.735761509054248e-42 1.579992695439432e-29 1.1535727341729227e-07 8.045835972337417e-13 3.5743413786354924e-18 1.6021855904507147e-07 1.0655852827676581e-16 5.823968605684657e-30 6.501005607797804e-11 7.679788875524031e-17 9.18229107633354e-17
1.705078125 299.81331312409566 36.498903505840765 0.0011205376515295547 0.7129570749211832 0.0025468590299076717 4.2694639882111954e-15 0.18956292098743593 1.5701169450737937e-13 0.000215578731190345 9.739259283569535e-11 1.9533795618003453e-08 1.2780710951091801e-09 2.5311634810946226e-05 1.8049756954510375e-06 0.09468938565671196 6.422365117946392e-07 3.6081207407078764e-16 1.8610756496249333e-17 1.6731333961923793e-41 5.769040370575386e-29 1.6833934294564913e-07 1.0938997745334193e-12 8.310570289263068e-18 2.3249446568173125e-07 2.3930169935928713e-16 7.986540379597258e-30 8.222913821720058e-11 7.121332179454831e-17 9.241676101882965e-17
1.7060546875000002 300.07745274148266 36.534921410381784 0.0011194329709497343 0.7128718574714064 0.0026544927315973513 6.118562509892055e-15 0.18953122846148288 1.7824886560294188e-13 0.0002470177792966992 1.2402326834485685e-10 2.264143095073936e-08 1.500403120584108e-09 2.9322740138330495e-05 2.176557708077749e-06 0.09466265872144775 7.362781598349506e-07 5.265912711443728e-16 2.718397043050741e-17 4.266724908909692e-41 1.1249987433185904e-28 2.0398900357739327e-07 1.280238430743722e-12 1.2784119611181286e-17 2.809098615481851e-07 3.616814832196453e-16 9.429899359532572e-30 9.257476626220242e-11 6.837046330567237e-17 9.244485102861058e-17
1.7070312500000004 300.3826558548893 36.5761460670358 0.001118171267767833 0.712781868503217 0.002766945598838588 8.798303324943255e-15 0.1894966720289501 2.0325839400259063e-13 0.00028335241825761887 1.580065077452055e-10 2.627956035964282e-08 1.7673726225415781e-09 3.401564592212248e-05 2.631106103337447e-06 0.09463305324694825 8.450448180072134e-07 7.695761771905657e-16 3.9773828485277575e-17 1.0991516021336743e-40 2.20820668582131e-28 2.478339024082802e-07 1.5032990231148218e-12 1.973470668087269e-17 3.4026208007933706e-07 5.483053852400845e-16 1.1208535327151583e-29 1.0430628208865654e-10 6.54728081224906e-17 9.223797069772467e-17
1.7080078125000002 300.73521146821406 36.62335820975609 0.001116729803520423 0.7126867624557391 0.0028844159388912785 1.2708586651406795e-14 0.1894588831992297 2.3289069780017433e-13 0.000325332616962422 2.0134763943086752e-10 3.0537708492942243e-08 2.088880307739101e-09 3.950492365460598e-05 3.1869786522003735e-06 0.09460019539029907 9.708117574348858e-07 1.1259655911286176e-15 5.82718338504811e-17 2.863664499345317e-40 4.365337627542469e-28 3.0173945625422025e-07 1.7714221910253006e-12 3.055295196333037e-17 4.1299779595193e-07 8.333507277867609e-16 1.342117315035561e-29 1.1760641064923127e-10 6.2521751992914e-17 9.17731710953811e-17
1.7089843750000004 301.1423431480142 36.677454054371886 0.0011150827305845702 0.7125861608235963 0.003007106671602616 1.8433982086249204e-14 0.1894174379518209 2.6823440643789503e-13 0.00037381914887995915 2.566002319816337e-10 3.552014750106686e-08 2.4773366183981613e-09 4.5923940226647204e-05 3.866527159894859e-06 0.09456366026249506 1.1161958543539168e-06 1.6487928349691327e-15 8.546295337533029e-17 7.54723915133169e-40 8.690812201629303e-28 3.6798799479780305e-07 2.09534717762285e-12 4.741620480423374e-17 5.021012188438207e-07 1.2692323161818305e-15 1.6202596966282924e-29 1.3268107385468242e-10 5.951979229308899e-17 9.102761714042746e-17
1.7099609375000004 301.6123390453875 36.73946138727001 0.001113200740390013 0.7124796487901686 0.0031352246813840926 2.6840867238315215e-14 0.18937184832374673 3.1069486158936506e-13 0.0004297986218986455 3.270175234521111e-10 4.134820211344902e-08 2.9483949242760498e-09 5.342778389317029e-05 4.696938944234988e-06 0.09452296530316263 1.2842036435230142e-06 2.4158789615930173e-15 1.2544927291418615e-16 2.012683875385378e-39 1.742398684893177e-27 4.493687590975423e-07 2.488958364130353e-12 7.373769863777491e-17 6.112081916174262e-07 1.9364125641986733e-15 1.9739894877100896e-29 1.4976206399694234e-10 5.647072549805082e-17 8.99793462003533e-17
1.7109375000000002 302.1546972130634 36.810557559032645 0.0011110506965902702 0.712366771652864 0.0032689799874004114 3.9218163425006043e-14 0.18932155286739172 3.621019093748673e-13 0.0004944001078696376 4.167472650952704e-10 4.8162872502068805e-08 3.5219269624663057e-09 6.219659202976608e-05 5.711244589235367e-06 0.09447756295980947 1.4782850930741092e-06 3.5414163176666525e-15 1.8427578989805252e-16 5.433033809963261e-39 3.5178680693783346e-27 5.492860242290921e-07 2.9703672025193813e-12 1.1487389869999516e-16 7.447428937360226e-07 2.958446665134912e-15 2.429690171495828e-29 1.6910994310695634e-10 5.3379860083118685e-17 8.860808758806352e-17
1.7119140625 302.7802871077187 36.89208949804308 0.0011085952618652588 0.712247031087232 0.0034085847017502747 5.748859966732157e-14 0.18926590588400663 4.2485913326173457e-13 0.000568913394725189 5.310832506641554e-10 5.612780418690713e-08 4.223328345968583e-09 7.24393175036013e-05 6.9495204601601725e-06 0.09442683265413729 1.7023934488808551e-06 5.19296920321354e-15 2.708560745097216e-16 1.4851589708379143e-38 7.15270942964655e-27 6.71888463954346e-07 3.563446018129247e-12 1.7924116962960458e-16 9.080809828889137e-07 4.525110527575343e-15 3.025201609494351e-29 1.9101716158477726e-10 5.025421625244616e-17 8.689622462944864e-17
1.7128906250000002 303.5015278894484 36.98559582598923 0.0011057925309696144 0.7121198813232763 0.0035542517428335733 8.452831486927436e-14 0.18920416535123205 5.02152215599889e-13 0.0006548088260219426 6.7679119641368e-10 6.543263168711912e-08 5.085276148841199e-09 8.439796726100028e-05 8.460317608611774e-06 0.0943700720383608 1.961051403185757e-06 7.616442558557287e-15 3.983435751693412e-16 4.1130739573171184e-38 1.46468212573964e-26 8.222231920123243e-07 4.300012267007113e-12 2.80082357187534e-16 1.1077433981085916e-06 6.9279653493957e-15 3.81578322627718e-29 2.158113794301838e-10 4.710269357755973e-17 8.482987737181996e-17
